# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3] c_RDF[4] c_RDF[5] c_RDF[6] c_RDF[7]
50100 20
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.28829 0.69375
9 2.04 0 0 0 0 4.73639 3.96875
10 2.28 0.123525 0.025 0.0434268 0.01875 1.82393 5.54375
11 2.52 1.56758 0.4125 0.628137 0.35 0.355549 5.91875
12 2.76 2.99339 1.3 2.55927 1.96875 0.0494067 5.98125
13 3 1.74871 1.9125 3.32902 4.45625 0.0292753 6.025
14 3.24 0.917971 2.2875 1.59211 5.84375 0.52353 6.9375
15 3.48 0.185679 2.375 0.16164 6.00625 1.24028 9.43125
16 3.72 0 2.375 0.217636 6.25625 1.27045 12.35
17 3.96 0 2.375 1.42127 8.10625 0.559384 13.8063
18 4.2 0 2.375 1.70746 10.6062 0.678716 15.7937
19 4.44 0.0325953 2.4 0.672277 11.7063 2.04739 22.4937
20 4.68 0.704126 3 0.636051 12.8625 2.52014 31.6562
52700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.13741 0.6125
9 2.04 0 0 0 0 4.60985 3.8
10 2.28 0.185288 0.0375 0.0289512 0.0125 1.97592 5.50625
11 2.52 1.56758 0.425 0.462214 0.25625 0.420733 5.95
12 2.76 3.03555 1.325 2.86559 2.06875 0.0395253 6
13 3 1.35614 1.8 3.27047 4.5125 0.066915 6.1
14 3.24 1.00977 2.2125 1.4917 5.8125 0.505601 6.98125
15 3.48 0.344833 2.375 0.174074 5.9875 1.2838 9.5625
16 3.72 0 2.375 0.141463 6.15 1.16979 12.25
17 3.96 0 2.375 1.35405 7.9125 0.633808 13.9
18 4.2 0 2.375 1.75868 10.4875 0.729939 16.0375
19 4.44 0.114083 2.4625 0.821248 11.8313 2.01874 22.6438
20 4.68 0.41074 2.8125 0.673871 13.0563 2.33792 31.1438
52800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.32311 0.7125
9 2.04 0 0 0 0 4.51042 3.83125
10 2.28 0 0 0.0144756 0.00625 2.01211 5.56875
11 2.52 1.61814 0.4 0.343697 0.1875 0.355549 5.94375
12 2.76 3.87875 1.55 2.43081 1.725 0.0543473 6.0125
13 3 1.03495 1.9125 3.5214 4.35625 0.0920081 6.15
14 3.24 0.94857 2.3 1.73554 5.86875 0.43747 6.9125
15 3.48 0.159154 2.375 0.124339 5.99375 1.2465 9.41875
16 3.72 0 2.375 0.201313 6.225 1.26773 12.3313
17 3.96 0 2.375 1.32524 7.95 0.626606 13.9625
18 4.2 0 2.375 1.66904 10.3938 0.61682 15.7688
19 4.44 0.0977858 2.45 0.93966 11.9313 1.87932 21.9187
20 4.68 0.528095 2.9 0.574165 12.975 2.70236 31.7437
52900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.3115 0.70625
9 2.04 0 0 0 0 4.8087 4.03125
10 2.28 0 0 0.0144756 0.00625 1.70812 5.50625
11 2.52 1.26417 0.3125 0.711098 0.38125 0.414807 5.94375
12 2.76 3.66795 1.4 2.48022 1.95 0.044466 6
13 3 1.32046 1.8625 3.22028 4.35625 0.0501862 6.075
14 3.24 0.94857 2.25 1.64948 5.79375 0.476914 6.90625
15 3.48 0.265256 2.375 0.180291 5.975 1.30867 9.5375
16 3.72 0 2.375 0.157786 6.15625 1.16163 12.2063
17 3.96 0 2.375 1.41166 7.99375 0.609801 13.7937
18 4.2 0 2.375 1.82271 10.6625 0.700059 15.8438
19 4.44 0.0651905 2.425 0.760132 11.9062 1.89269 22.0375
20 4.68 0.689457 3.0125 0.388507 12.6125 2.67657 31.7688
53000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.25347 0.675
9 2.04 0 0 0 0 4.61889 3.86875
10 2.28 0.0617626 0.0125 0 0 1.96145 5.5625
11 2.52 1.92154 0.4875 0.319994 0.16875 0.331846 5.9125
12 2.76 2.90907 1.35 2.76677 1.91875 0.0691694 6
13 3 1.24908 1.7875 3.77233 4.7375 0.0209109 6.03125
14 3.24 1.22396 2.2875 1.34827 5.9125 0.415955 6.75625
15 3.48 0.185679 2.375 0.0870372 6 1.28691 9.34375
16 3.72 0 2.375 0.168668 6.19375 1.35751 12.4625
17 3.96 0 2.375 1.33484 7.93125 0.54738 13.8875
18 4.2 0 2.375 1.86113 10.6562 0.595477 15.6312
19 4.44 0.0325953 2.4 0.683736 11.775 1.9729 22.0875
20 4.68 0.41074 2.75 0.440079 12.575 2.60265 31.55
53100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.20704 0.65
9 2.04 0 0 0 0 4.84486 4
10 2.28 0.123525 0.025 0.0289512 0.0125 1.94697 5.68125
11 2.52 1.06191 0.2875 0.391104 0.21875 0.242958 5.9375
12 2.76 3.28851 1.2625 2.39128 1.73125 0.0395253 5.9875
13 3 2.10559 2 3.77233 4.55 0.104555 6.14375
14 3.24 0.795575 2.325 1.5419 5.89375 0.426713 6.8875
15 3.48 0.0795769 2.3625 0.105688 6 1.175 9.25
16 3.72 0.0232145 2.375 0.190432 6.21875 1.3439 12.3375
17 3.96 0 2.375 1.41647 8.0625 0.564186 13.8063
18 4.2 0 2.375 1.75868 10.6375 0.63176 15.6562
19 4.44 0.0162976 2.3875 0.687556 11.7625 2.00919 22.2312
20 4.68 0.440079 2.7625 0.622299 12.8938 2.58203 31.6187
53200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.32311 0.7125
9 2.04 0 0 0 0 4.61889 3.90625
10 2.28 0.123525 0.025 0.0144756 0.00625 1.91078 5.55625
11 2.52 1.26417 0.3375 0.65184 0.35 0.402955 5.98125
12 2.76 3.37283 1.3375 2.49998 1.93125 0.014822 6
13 3 1.7844 1.9625 3.57159 4.6 0.0334575 6.05
14 3.24 0.94857 2.35 1.47736 5.8875 0.419541 6.78125
15 3.48 0.0530512 2.375 0.0994711 5.9875 1.23406 9.2625
16 3.72 0 2.375 0.174109 6.1875 1.36567 12.4
17 3.96 0 2.375 1.29162 7.86875 0.556983 13.85
18 4.2 0 2.375 1.90809 10.6625 0.593342 15.5875
19 4.44 0.0162976 2.3875 0.832707 12.025 2.11233 22.5
20 4.68 0.440079 2.7625 0.378193 12.7125 2.53733 31.725
53300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.23026 0.6625
9 2.04 0 0 0 0 4.93525 4.075
10 2.28 0.123525 0.025 0 0 1.88907 5.70625
11 2.52 1.92154 0.5 0.497769 0.2625 0.25481 5.975
12 2.76 2.6561 1.2875 2.21342 1.6625 0.0197627 6
13 3 1.71302 1.8875 4.14873 4.7625 0.0334575 6.05
14 3.24 0.94857 2.275 1.29807 5.89375 0.347825 6.65625
15 3.48 0.212205 2.375 0.105688 6 1.42368 9.51875
16 3.72 0 2.375 0.125141 6.14375 1.31942 12.55
17 3.96 0 2.375 1.37805 7.9375 0.525773 13.9187
18 4.2 0 2.375 1.8654 10.6687 0.542119 15.5062
19 4.44 0.0651905 2.425 0.676097 11.775 2.00155 22.0562
20 4.68 0.264047 2.65 0.581042 12.8313 2.68517 31.8188
53400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.10259 0.59375
9 2.04 0 0 0 0 4.81774 3.925
10 2.28 0 0 0 0 1.92526 5.5875
11 2.52 1.36531 0.3375 0.414807 0.21875 0.343697 5.95
12 2.76 3.24635 1.3 2.48022 1.7875 0.0395253 6
13 3 1.82009 1.9375 3.95635 4.74375 0.0501862 6.075
14 3.24 0.826174 2.275 1.25504 5.8375 0.415955 6.8
15 3.48 0.212205 2.375 0.14299 5.98125 1.26204 9.3375
16 3.72 0 2.375 0.0979362 6.09375 1.3439 12.425
17 3.96 0 2.375 1.40686 7.925 0.544979 13.8438
18 4.2 0 2.375 1.9337 10.7562 0.584805 15.5563
19 4.44 0.0814881 2.4375 0.676097 11.8625 2.03211 22.2063
20 4.68 0.440079 2.8125 0.526032 12.8187 2.52873 31.4
53500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.21865 0.65625
9 2.04 0 0 0 0 4.79967 3.975
10 2.28 0 0 0.0289512 0.0125 1.59955 5.35625
11 2.52 1.41588 0.35 0.58073 0.31875 0.539249 5.925
12 2.76 3.49931 1.3875 2.57903 1.95 0.07411 6.01875
13 3 1.67734 1.975 3.47121 4.54375 0.0543684 6.1
14 3.24 0.856773 2.325 1.50605 5.85625 0.462571 6.90625
15 3.48 0.106102 2.375 0.136773 5.99375 1.24961 9.41875
16 3.72 0 2.375 0.114259 6.125 1.29221 12.3875
17 3.96 0 2.375 1.45008 8.0125 0.561785 13.85
18 4.2 0 2.375 1.83125 10.6937 0.71073 15.9313
19 4.44 0.0325953 2.4 0.683736 11.8125 1.94808 22.3062
20 4.68 0.469417 2.8 0.63949 12.975 2.50467 31.4125
53600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.19544 0.64375
9 2.04 0 0 0 0 4.54658 3.7875
10 2.28 0.0617626 0.0125 0 0 1.92526 5.45
11 2.52 1.61814 0.4125 0.343697 0.18125 0.43851 5.9125
12 2.76 3.33067 1.4 2.24306 1.6 0.0691694 6
13 3 1.96284 2.0875 4.02326 4.60625 0.0292753 6.04375
14 3.24 0.550782 2.3125 1.36978 5.8 0.433885 6.8
15 3.48 0.106102 2.3625 0.186508 5.9875 1.40192 9.61875
16 3.72 0.0232145 2.375 0.250281 6.275 1.20516 12.3875
17 3.96 0 2.375 1.34924 8.03125 0.554582 13.8313
18 4.2 0 2.375 1.78856 10.65 0.636029 15.6937
19 4.44 0.0651905 2.425 0.687556 11.775 1.90988 21.9438
20 4.68 0.674788 3 0.653242 12.9625 2.68861 31.7188
53700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.905282 0.4875
9 2.04 0 0 0 0 4.94429 3.90625
10 2.28 0.0617626 0.0125 0 0 1.91802 5.5625
11 2.52 1.26417 0.325 0.426659 0.225 0.343697 5.925
12 2.76 3.83659 1.4625 2.47033 1.7875 0.0543473 5.99375
13 3 1.35614 1.9375 4.0149 4.7875 0.0334575 6.04375
14 3.24 0.795575 2.2625 1.23352 5.8625 0.319138 6.6
15 3.48 0.238731 2.375 0.136773 6 1.38638 9.3875
16 3.72 0 2.375 0.1197 6.1375 1.41463 12.6375
17 3.96 0 2.375 1.35405 7.9 0.453749 13.8187
18 4.2 0 2.375 1.83552 10.5875 0.576268 15.5062
19 4.44 0 2.375 0.691376 11.7188 2.04166 22.1875
20 4.68 0.528095 2.825 0.536346 12.6937 2.58718 31.5938
53800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.28829 0.69375
9 2.04 0 0 0 0 5.05275 4.1875
10 2.28 0.0617626 0.0125 0.0289512 0.0125 1.73707 5.6875
11 2.52 1.71928 0.4375 0.545175 0.3 0.272588 5.975
12 2.76 2.74042 1.25 2.77666 2.05625 0.0197627 6
13 3 1.39183 1.7375 3.78906 4.8875 0.0167287 6.025
14 3.24 1.37696 2.3 1.14746 5.8875 0.415955 6.75
15 3.48 0.132628 2.3625 0.105688 5.99375 1.29623 9.35625
16 3.72 0.0232145 2.375 0.184991 6.20625 1.43096 12.6438
17 3.96 0 2.375 1.37805 8 0.475356 13.8812
18 4.2 0 2.375 1.83552 10.6875 0.608283 15.6625
19 4.44 0.0488929 2.4125 0.660818 11.7688 2.14861 22.6938
20 4.68 0.586772 2.9125 0.501965 12.6813 2.36714 31.3
53900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.3115 0.70625
9 2.04 0 0 0 0 4.76351 4
10 2.28 0.0617626 0.0125 0.0289512 0.0125 1.78774 5.54375
11 2.52 1.82041 0.4625 0.343697 0.19375 0.408881 5.975
12 2.76 2.4453 1.1875 2.62844 1.85625 0.0197627 6
13 3 2.03422 1.9 3.68032 4.60625 0.0209109 6.03125
14 3.24 0.917971 2.275 1.4415 5.8625 0.383683 6.7
15 3.48 0.185679 2.3625 0.130556 5.99375 1.36151 9.4375
16 3.72 0.0232145 2.375 0.195872 6.21875 1.35206 12.5437
17 3.96 0 2.375 1.42127 8.06875 0.518571 13.8938
18 4.2 0 2.375 1.80991 10.7188 0.539984 15.475
19 4.44 0.0488929 2.4125 0.653178 11.7875 2.21546 22.725
20 4.68 0.513425 2.85 0.563851 12.8125 2.42215 31.5312
54000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.28829 0.69375
9 2.04 0 0 0 0 4.32964 3.6875
10 2.28 0.0617626 0.0125 0.0434268 0.01875 2.00487 5.41875
11 2.52 1.87098 0.475 0.367401 0.2125 0.474065 5.91875
12 2.76 3.58363 1.5375 2.61855 1.86875 0.0938727 6.0375
13 3 1.4989 2.0625 3.53813 4.5125 0.0543684 6.11875
14 3.24 0.61198 2.3125 1.4415 5.76875 0.476914 6.95
15 3.48 0.132628 2.375 0.217593 5.9875 1.24961 9.4625
16 3.72 0 2.375 0.163227 6.175 1.21876 12.2625
17 3.96 0 2.375 1.38766 7.98125 0.626606 13.8938
18 4.2 0 2.375 1.58794 10.3063 0.674447 15.8688
19 4.44 0 2.375 0.932021 11.8313 2.03593 22.5312
20 4.68 0.806811 3.0625 0.636051 12.9875 2.39637 31.2437
54100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.00974 0.54375
9 2.04 0 0 0 0 4.81774 3.875
10 2.28 0 0 0 0 2.12068 5.70625
11 2.52 1.41588 0.35 0.462214 0.24375 0.272588 5.99375
12 2.76 4.0474 1.55 2.60867 1.89375 0.00494067 6
13 3 1.24908 1.9875 3.54649 4.54375 0.0334575 6.05
14 3.24 0.826174 2.325 1.41281 5.775 0.415955 6.775
15 3.48 0.106102 2.375 0.217593 5.99375 1.36462 9.51875
16 3.72 0 2.375 0.114259 6.125 1.29766 12.5
17 3.96 0 2.375 1.29162 7.80625 0.532975 13.8875
18 4.2 0 2.375 2.02761 10.775 0.68085 15.8812
19 4.44 0.0651905 2.425 0.660818 11.8562 1.92898 22.1938
20 4.68 0.469417 2.825 0.453831 12.6813 2.55108 31.4688
54200 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.21865 0.65625
9 2.04 0 0 0 0 4.53754 3.79375
10 2.28 0 0 0 0 1.97592 5.5
11 2.52 1.41588 0.35 0.592582 0.3125 0.408881 5.93125
12 2.76 3.87875 1.5 2.65808 1.99375 0.0543473 6
13 3 1.32046 1.9625 3.47121 4.5875 0.066915 6.1
14 3.24 0.734377 2.2625 1.3411 5.75625 0.448228 6.88125
15 3.48 0.212205 2.3625 0.22381 5.98125 1.30867 9.5125
16 3.72 0.0232145 2.375 0.261163 6.28125 1.3031 12.5062
17 3.96 0 2.375 1.38766 8.0875 0.506567 13.825
18 4.2 0 2.375 1.63489 10.4812 0.687253 15.8375
19 4.44 0.0162976 2.3875 0.763951 11.7312 1.99391 22.3625
20 4.68 0.528095 2.8375 0.556975 12.7438 2.51154 31.4937
54300 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.974919 0.525
9 2.04 0 0 0 0 5.09795 4.05
10 2.28 0.0617626 0.0125 0.0144756 0.00625 1.84564 5.64375
11 2.52 1.21361 0.3125 0.616285 0.33125 0.290365 5.95
12 2.76 4.00523 1.5 2.31223 1.79375 0.0395253 6
13 3 1.28477 1.95 3.59668 4.48125 0.066915 6.1
14 3.24 0.94857 2.3375 1.50605 5.79375 0.444642 6.875
15 3.48 0.0795769 2.375 0.186508 5.98125 1.2123 9.3125
16 3.72 0 2.375 0.163227 6.16875 1.35206 12.4187
17 3.96 0 2.375 1.30123 7.8625 0.554582 13.8625
18 4.2 0.0364258 2.4 1.75015 10.425 0.571999 15.5375
19 4.44 0.0977858 2.475 0.851806 11.8187 2.04166 22.2188
20 4.68 0.572102 2.9625 0.526032 12.775 2.57171 31.5688
54400 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.19544 0.64375
9 2.04 0 0 0 0 5.06179 4.14375
10 2.28 0 0 0.0144756 0.00625 1.67193 5.5875
11 2.52 1.06191 0.2625 0.628137 0.3375 0.349623 5.95625
12 2.76 3.58363 1.325 2.55927 1.95625 0.0345847 6
13 3 1.92715 2 3.30393 4.425 0.0418219 6.0625
14 3.24 0.703778 2.2875 1.59211 5.8125 0.394441 6.75
15 3.48 0.185679 2.375 0.186508 6 1.26826 9.3
16 3.72 0 2.375 0.184991 6.2125 1.39831 12.5125
17 3.96 0 2.375 1.49809 8.1625 0.494563 13.8
18 4.2 0 2.375 1.83552 10.85 0.633895 15.6562
19 4.44 0.0325953 2.4 0.584423 11.8063 2.03784 22.325
20 4.68 0.42541 2.7625 0.563851 12.8313 2.51154 31.4563
54500 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.19544 0.64375
9 2.04 0 0 0 0 4.83582 3.9875
10 2.28 0 0 0.0144756 0.00625 1.65746 5.41875
11 2.52 1.82041 0.45 0.628137 0.3375 0.39703 5.8375
12 2.76 3.07771 1.3625 2.65808 2.01875 0.113635 5.98125
13 3 1.71302 1.9625 3.52976 4.65625 0.0585506 6.06875
14 3.24 0.734377 2.2625 1.22635 5.725 0.376511 6.725
15 3.48 0.159154 2.3375 0.230027 5.95625 1.29934 9.3375
16 3.72 0.0696435 2.375 0.206754 6.19375 1.36567 12.475
17 3.96 0 2.375 1.43087 8.05625 0.544979 13.8938
18 4.2 0 2.375 1.66051 10.4875 0.68085 15.8875
19 4.44 0.0651905 2.425 0.699016 11.6312 2.10087 22.7625
20 4.68 0.586772 2.925 0.704814 12.9125 2.37574 31.4
54600 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.3115 0.70625
9 2.04 0 0 0 0 4.66408 3.93125
10 2.28 0 0 0.0289512 0.0125 1.73707 5.43125
11 2.52 1.31474 0.325 0.50962 0.28125 0.462214 5.91875
12 2.76 3.75227 1.4375 2.34188 1.7625 0.0642287 6
13 3 1.7844 2.0625 3.59668 4.45 0.0752793 6.1125
14 3.24 0.642579 2.325 1.52756 5.78125 0.451814 6.9
15 3.48 0.0795769 2.3625 0.217593 6 1.2092 9.33125
16 3.72 0.0232145 2.375 0.217636 6.25 1.35751 12.45
17 3.96 0 2.375 1.38766 8.05625 0.540178 13.8562
18 4.2 0 2.375 1.62636 10.4375 0.606148 15.6312
19 4.44 0.0162976 2.3875 0.741033 11.65 1.94999 22.0125
20 4.68 0.660118 2.95 0.646366 12.825 2.56827 31.35
54700 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.11419 0.6
9 2.04 0 0 0 0 4.98948 4.05
10 2.28 0 0 0 0 1.87459 5.66875
11 2.52 1.56758 0.3875 0.331846 0.175 0.302217 5.9875
12 2.76 3.54147 1.4375 2.62844 1.8375 0.00988134 6
13 3 1.7844 2.0625 3.68869 4.59375 0.0627328 6.09375
14 3.24 0.734377 2.3625 1.45584 5.8625 0.408784 6.80625
15 3.48 0.0265256 2.375 0.130556 5.99375 1.38016 9.58125
16 3.72 0 2.375 0.141463 6.15625 1.22964 12.4062
17 3.96 0 2.375 1.30603 7.85625 0.549781 13.8375
18 4.2 0 2.375 1.90382 10.6438 0.640298 15.7125
19 4.44 0.0814881 2.4375 0.767771 11.9 1.97863 22.1875
20 4.68 0.469417 2.8375 0.488212 12.7875 2.58203 31.575
54800 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.02134 0.55
9 2.04 0 0 0 0 4.98948 4
10 2.28 0 0 0.0434268 0.01875 1.96868 5.7
11 2.52 1.82041 0.45 0.663691 0.36875 0.248884 5.9625
12 2.76 3.16203 1.3875 2.20354 1.7625 0.029644 6
13 3 1.71302 1.9875 3.82252 4.61875 0.0376397 6.05625
14 3.24 0.795575 2.3125 1.30524 5.75625 0.387269 6.73125
15 3.48 0.132628 2.375 0.230027 5.9875 1.27136 9.2875
16 3.72 0 2.375 0.168668 6.18125 1.41463 12.5375
17 3.96 0 2.375 1.42127 8.03125 0.494563 13.825
18 4.2 0 2.375 1.78003 10.6375 0.691521 15.85
19 4.44 0.0488929 2.4125 0.714295 11.8063 1.89269 22.0437
20 4.68 0.498756 2.8375 0.556975 12.8187 2.625 31.5875
54900 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 0.974919 0.525
9 2.04 0 0 0 0 5.33296 4.2125
10 2.28 0 0 0 0 1.62851 5.61875
11 2.52 1.26417 0.3125 0.296291 0.15625 0.296291 5.93125
12 2.76 3.62579 1.3875 2.42093 1.6875 0.0494067 5.99375
13 3 1.60596 1.95 4.21564 4.8375 0.0167287 6.01875
14 3.24 0.703778 2.2375 1.27655 5.95 0.430299 6.76875
15 3.48 0.265256 2.3625 0.0497355 6 1.26826 9.31875
16 3.72 0.0232145 2.375 0.0816135 6.09375 1.34118 12.4
17 3.96 0 2.375 1.34444 7.84375 0.549781 13.8313
18 4.2 0 2.375 1.91662 10.65 0.559193 15.4688
19 4.44 0 2.375 0.699016 11.7937 1.99582 22
20 4.68 0.278717 2.6125 0.508841 12.7188 2.63532 31.5813
55000 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.17222 0.63125
9 2.04 0 0 0 0 5.12507 4.175
10 2.28 0.123525 0.025 0 0 1.64298 5.59375
11 2.52 1.71928 0.45 0.557027 0.29375 0.355549 5.96875
12 2.76 2.99339 1.3375 2.31223 1.75625 0.0247033 6
13 3 1.82009 1.975 3.69705 4.51875 0.066915 6.1
14 3.24 0.979169 2.375 1.59211 5.90625 0.398026 6.79375
15 3.48 0 2.375 0.0932541 6 1.18122 9.16875
16 3.72 0 2.375 0.146904 6.16875 1.40647 12.4
17 3.96 0 2.375 1.39246 7.98125 0.54738 13.825
18 4.2 0 2.375 1.83552 10.6687 0.578402 15.5188
19 4.44 0.0651905 2.425 0.714295 11.8375 2.01683 22.1187
20 4.68 0.42541 2.7875 0.512279 12.7688 2.68173 31.8687
55100 20
1 0.12 0 0 0 0 0 0
2 0.36 0 0 0 0 0 0
3 0.6 0 0 0 0 0 0
4 0.84 0 0 0 0 0 0
5 1.08 0 0 0 0 0 0
6 1.32 0 0 0 0 0 0
7 1.56 0 0 0 0 0 0
8 1.8 0 0 0 0 1.07938 0.58125
9 2.04 0 0 0 0 4.94429 4
10 2.28 0.123525 0.025 0.0434268 0.01875 1.81669 5.56875
11 2.52 1.82041 0.475 0.497769 0.28125 0.337772 5.925
12 2.76 3.11987 1.4 2.32211 1.75 0.0691694 6.0125
